comarca,codi_variable,data_lectura,valor_lectura
Barcelonès,35,2022-11-17,0.0
Barcelonès,35,2022-11-18,0.0
Barcelonès,35,2022-11-19,3.6999999999999997
Barcelonès,35,2022-11-20,0.0
Barcelonès,35,2022-11-21,1.0
Barcelonès,35,2022-11-22,0.0
Barcelonès,35,2022-11-23,0.0
Barcelonès,35,2022-11-24,0.5
Barcelonès,35,2022-11-25,0.0
Barcelonès,35,2022-11-26,0.0
Barcelonès,35,2022-11-27,0.0
Barcelonès,35,2022-11-28,1.1
Barcelonès,35,2022-11-29,0.1
Barcelonès,35,2022-11-30,0.0
Barcelonès,35,2022-12-01,0.0
Barcelonès,35,2022-12-02,0.0
Barcelonès,35,2022-12-03,1.0
Barcelonès,35,2022-12-04,1.1
Barcelonès,35,2022-12-05,0.0
Barcelonès,35,2022-12-06,0.0
Barcelonès,35,2022-12-07,0.0
Barcelonès,35,2022-12-08,25.1
Barcelonès,35,2022-12-09,0.4
Barcelonès,35,2022-12-10,0.4
Barcelonès,35,2022-12-11,0.0
Barcelonès,35,2022-12-12,19.3
Barcelonès,35,2022-12-13,6.6
Barcelonès,35,2022-12-14,1.8
Barcelonès,35,2022-12-15,6.4
Barcelonès,35,2022-12-16,0.0
Barcelonès,35,2022-12-17,2.9
Barcelonès,35,2022-12-18,0.0
Barcelonès,35,2022-12-19,0.0
Barcelonès,35,2022-12-20,0.0
Barcelonès,35,2022-12-21,3.4
Barcelonès,35,2022-12-22,0.0
Barcelonès,35,2022-12-23,0.0
Barcelonès,35,2022-12-24,0.0
Barcelonès,35,2022-12-25,0.0
Barcelonès,35,2022-12-26,0.0
Barcelonès,35,2022-12-27,0.0
Barcelonès,35,2022-12-28,0.0
Barcelonès,35,2022-12-29,0.0
Barcelonès,35,2022-12-30,0.0
Barcelonès,35,2022-12-31,0.0
Barcelonès,35,2023-01-01,0.0
Barcelonès,35,2023-01-02,0.0
Barcelonès,35,2023-01-03,0.2
Barcelonès,35,2023-01-04,0.0
Barcelonès,35,2023-01-05,0.0
Barcelonès,35,2023-01-06,0.0
Barcelonès,35,2023-01-07,0.0
Barcelonès,35,2023-01-08,0.30000000000000004
Barcelonès,35,2023-01-09,0.0
Barcelonès,35,2023-01-10,0.0
Barcelonès,35,2023-01-11,0.0
Barcelonès,35,2023-01-12,0.0
Barcelonès,35,2023-01-13,0.0
Barcelonès,35,2023-01-14,0.0
Barcelonès,35,2023-01-15,5.2
Barcelonès,35,2023-01-16,0.0
Barcelonès,35,2023-01-17,2.7
Barcelonès,35,2023-01-18,0.0
Barcelonès,35,2023-01-19,0.0
Barcelonès,35,2023-01-20,0.0
Barcelonès,35,2023-01-21,0.1
Barcelonès,35,2023-01-22,0.0
Barcelonès,35,2023-01-23,0.0
Barcelonès,35,2023-01-24,1.1
Barcelonès,35,2023-01-25,0.1
Barcelonès,35,2023-01-26,0.0
Barcelonès,35,2023-01-27,0.0
Barcelonès,35,2023-01-28,0.0
Barcelonès,35,2023-01-29,0.0
Barcelonès,35,2023-01-30,0.0
Barcelonès,35,2023-01-31,0.0
Barcelonès,35,2023-02-01,0.0
Barcelonès,35,2023-02-02,0.0
Barcelonès,35,2023-02-03,0.0
Barcelonès,35,2023-02-04,0.0
Barcelonès,35,2023-02-05,0.0
Barcelonès,35,2023-02-06,0.5
Barcelonès,35,2023-02-07,33.2
Barcelonès,35,2023-02-08,0.5
Barcelonès,35,2023-02-09,0.0
Barcelonès,35,2023-02-10,0.0
Barcelonès,35,2023-02-11,0.0
Barcelonès,35,2023-02-12,0.0
Barcelonès,35,2023-02-13,0.0
Barcelonès,35,2023-02-14,0.0
Barcelonès,35,2023-02-15,0.0
Barcelonès,35,2023-02-16,0.0
Barcelonès,35,2023-02-17,0.0
Barcelonès,35,2023-02-18,0.0
Barcelonès,35,2023-02-19,0.0
Barcelonès,35,2023-02-20,0.0
Barcelonès,35,2023-02-21,0.0
Barcelonès,35,2023-02-22,0.0
Barcelonès,35,2023-02-23,2.1
Barcelonès,35,2023-02-24,8.1
Barcelonès,35,2023-02-25,0.0
Barcelonès,35,2023-02-26,19.3
Barcelonès,35,2023-02-27,12.6
Barcelonès,35,2023-02-28,2.1
Barcelonès,35,2023-03-01,0.0
Barcelonès,35,2023-03-02,0.0
Barcelonès,35,2023-03-03,0.0
Barcelonès,35,2023-03-04,0.0
Barcelonès,35,2023-03-05,0.0
Barcelonès,35,2023-03-06,0.0
Barcelonès,35,2023-03-07,0.0
Barcelonès,35,2023-03-08,0.0
Barcelonès,35,2023-03-09,1.3
Barcelonès,35,2023-03-10,0.0
Barcelonès,35,2023-03-11,0.0
Barcelonès,35,2023-03-12,0.0
Barcelonès,35,2023-03-13,0.0
Barcelonès,35,2023-03-14,0.0
Barcelonès,35,2023-03-15,0.0
Barcelonès,35,2023-03-16,0.1
Barcelonès,35,2023-03-17,0.0
Barcelonès,35,2023-03-18,0.0
Barcelonès,35,2023-03-19,0.0
Barcelonès,35,2023-03-20,0.0
Barcelonès,35,2023-03-21,0.0
Barcelonès,35,2023-03-22,0.0
Barcelonès,35,2023-03-23,0.0
Barcelonès,35,2023-03-24,0.0
Barcelonès,35,2023-03-25,0.0
Barcelonès,35,2023-03-26,0.0
Barcelonès,35,2023-03-27,0.0
Barcelonès,35,2023-03-28,0.6
Barcelonès,35,2023-03-29,0.0
Barcelonès,35,2023-03-30,0.0
Barcelonès,35,2023-03-31,0.0
Barcelonès,35,2023-04-01,0.4
Barcelonès,35,2023-04-02,0.0
Barcelonès,35,2023-04-03,0.0
Barcelonès,35,2023-04-04,0.0
Barcelonès,35,2023-04-05,0.0
Barcelonès,35,2023-04-06,0.0
Barcelonès,35,2023-04-07,0.0
Barcelonès,35,2023-04-08,0.0
Barcelonès,35,2023-04-09,0.0
Barcelonès,35,2023-04-10,0.0
Barcelonès,35,2023-04-11,0.0
Barcelonès,35,2023-04-12,0.0
Barcelonès,35,2023-04-13,0.1
Barcelonès,35,2023-04-14,0.0
Barcelonès,35,2023-04-15,0.0
Barcelonès,35,2023-04-16,0.0
Barcelonès,35,2023-04-17,0.0
Barcelonès,35,2023-04-18,0.0
Barcelonès,35,2023-04-19,0.0
Barcelonès,35,2023-04-20,0.0
Barcelonès,35,2023-04-21,0.0
Barcelonès,35,2023-04-22,0.0
Barcelonès,35,2023-04-23,0.5
Barcelonès,35,2023-04-24,0.0
Barcelonès,35,2023-04-25,0.0
Barcelonès,35,2023-04-26,0.0
Barcelonès,35,2023-04-27,0.0
Barcelonès,35,2023-04-28,0.0
Barcelonès,35,2023-04-29,7.8
Barcelonès,35,2023-04-30,37.300000000000004
Barcelonès,35,2023-05-01,0.0
Barcelonès,35,2023-05-02,0.0
Barcelonès,35,2023-05-03,0.0
Barcelonès,35,2023-05-04,0.0
Barcelonès,35,2023-05-05,0.0
Barcelonès,35,2023-05-06,0.0
Barcelonès,35,2023-05-07,2.3
Barcelonès,35,2023-05-08,0.0
Barcelonès,35,2023-05-09,2.3000000000000003
Barcelonès,35,2023-05-10,0.0
Barcelonès,35,2023-05-11,5.4
Barcelonès,35,2023-05-12,18.7
Barcelonès,35,2023-05-13,4.4
Barcelonès,35,2023-05-14,1.4
Barcelonès,35,2023-05-15,0.0
Barcelonès,35,2023-05-16,0.0
Barcelonès,35,2023-05-17,0.0
Barcelonès,35,2023-05-18,0.0
Barcelonès,35,2023-05-19,4.0
Barcelonès,35,2023-05-20,0.2
Barcelonès,35,2023-05-21,0.0
Barcelonès,35,2023-05-22,0.9
Barcelonès,35,2023-05-23,1.6
Barcelonès,35,2023-05-24,0.0
Barcelonès,35,2023-05-25,26.5
Barcelonès,35,2023-05-26,0.0
Barcelonès,35,2023-05-27,0.0
Barcelonès,35,2023-05-28,0.0
Barcelonès,35,2023-05-29,0.0
Barcelonès,35,2023-05-30,0.0
Barcelonès,35,2023-05-31,0.5
Barcelonès,35,2023-06-01,12.7
Barcelonès,35,2023-06-02,0.0
Barcelonès,35,2023-06-03,0.0
Barcelonès,35,2023-06-04,0.0
Barcelonès,35,2023-06-05,0.0
Barcelonès,35,2023-06-06,0.0
Barcelonès,35,2023-06-07,0.0
Barcelonès,35,2023-06-08,0.0
Barcelonès,35,2023-06-09,0.0
Barcelonès,35,2023-06-10,0.0
Barcelonès,35,2023-06-11,5.9
Barcelonès,35,2023-06-12,0.1
Barcelonès,35,2023-06-13,1.4000000000000001
Barcelonès,35,2023-06-14,0.0
Barcelonès,35,2023-06-15,0.0
Barcelonès,35,2023-06-16,0.0
Barcelonès,35,2023-06-17,0.0
Barcelonès,35,2023-06-18,0.0
Barcelonès,35,2023-06-19,1.6
Barcelonès,35,2023-06-20,0.0
Barcelonès,35,2023-06-21,0.0
Barcelonès,35,2023-06-22,0.0
Barcelonès,35,2023-06-23,0.0
Barcelonès,35,2023-06-24,0.0
Barcelonès,35,2023-06-25,0.0
Barcelonès,35,2023-06-26,0.0
Barcelonès,35,2023-06-27,0.0
Barcelonès,35,2023-06-28,0.0
Barcelonès,35,2023-06-29,2.0
Barcelonès,35,2023-06-30,4.6000000000000005
Barcelonès,35,2023-07-01,28.299999999999997
Barcelonès,35,2023-07-02,0.0
Barcelonès,35,2023-07-03,0.6
Barcelonès,35,2023-07-04,0.1
Barcelonès,35,2023-07-05,2.0
Barcelonès,35,2023-07-06,0.8
Barcelonès,35,2023-07-07,0.0
Barcelonès,35,2023-07-08,0.0
Barcelonès,35,2023-07-09,0.0
Garraf,35,2009-01-01,0.0
Garraf,35,2009-01-02,5.0
Garraf,35,2009-01-03,0.0
Garraf,35,2009-01-04,0.0
Garraf,35,2009-01-05,0.0
Garraf,35,2009-01-06,2.4
Garraf,35,2009-01-07,1.8
Garraf,35,2009-01-08,0.0
Garraf,35,2009-01-09,36.1
Garraf,35,2009-01-10,10.6
Garraf,35,2009-01-11,0.2
Garraf,35,2009-01-12,0.0
Garraf,35,2009-01-13,0.0
Garraf,35,2009-01-14,0.0
Garraf,35,2009-01-15,0.0
Garraf,35,2009-01-16,0.2
Garraf,35,2009-01-17,0.0
Garraf,35,2009-01-18,0.0
Garraf,35,2009-01-19,0.0
Garraf,35,2009-01-20,0.0
Garraf,35,2009-01-21,0.0
Garraf,35,2009-01-22,0.2
Garraf,35,2009-01-23,0.0
Garraf,35,2009-01-24,0.0
Garraf,35,2009-01-25,0.0
Garraf,35,2009-01-26,0.0
Garraf,35,2009-01-27,0.0
Garraf,35,2009-01-28,0.0
Garraf,35,2009-01-29,0.0
Garraf,35,2009-01-30,0.0
Garraf,35,2009-01-31,14.6
Garraf,35,2009-02-01,14.8
Garraf,35,2009-02-02,2.8
Garraf,35,2009-02-03,3.2
Garraf,35,2009-02-04,0.0
Garraf,35,2009-02-05,2.4000000000000004
Garraf,35,2009-02-06,0.0
Garraf,35,2009-02-07,0.0
Garraf,35,2009-02-08,0.0
Garraf,35,2009-02-09,0.0
Garraf,35,2009-02-10,0.0
Garraf,35,2009-02-11,0.0
Garraf,35,2009-02-12,0.0
Garraf,35,2009-02-13,0.0
Garraf,35,2009-02-14,0.0
Garraf,35,2009-02-15,0.0
Garraf,35,2009-02-16,0.2
Garraf,35,2009-02-17,0.0
Garraf,35,2009-02-18,0.0
Garraf,35,2009-02-19,0.0
Garraf,35,2009-02-20,0.0
Garraf,35,2009-02-21,0.0
Garraf,35,2009-02-22,0.0
Garraf,35,2009-02-23,0.0
Garraf,35,2009-02-24,0.0
Garraf,35,2009-02-25,0.0
Garraf,35,2009-02-26,0.2
Garraf,35,2009-02-27,0.2
Garraf,35,2009-02-28,2.4000000000000004
Garraf,35,2009-03-01,0.4
Garraf,35,2009-03-02,0.2
Garraf,35,2009-03-03,0.4
Garraf,35,2009-03-04,6.0
Garraf,35,2009-03-05,0.0
Garraf,35,2009-03-06,0.0
Garraf,35,2009-03-07,0.0
Garraf,35,2009-03-08,0.0
Garraf,35,2009-03-09,0.0
Garraf,35,2009-03-10,0.2
Garraf,35,2009-03-11,0.0
Garraf,35,2009-03-12,0.2
Garraf,35,2009-03-13,0.2
Garraf,35,2009-03-14,0.0
Garraf,35,2009-03-15,0.0
Garraf,35,2009-03-16,0.0
Garraf,35,2009-03-17,0.0
Garraf,35,2009-03-18,0.0
Garraf,35,2009-03-19,0.0
Garraf,35,2009-03-20,0.0
Garraf,35,2009-03-21,0.0
Garraf,35,2009-03-22,0.0
Garraf,35,2009-03-23,0.2
Garraf,35,2009-03-24,0.0
Garraf,35,2009-03-25,0.0
Garraf,35,2009-03-26,0.0
Garraf,35,2009-03-27,0.0
Garraf,35,2009-03-28,11.6
Garraf,35,2009-03-29,7.4
Garraf,35,2009-03-30,6.4
Garraf,35,2009-03-31,13.0
Garraf,35,2009-04-01,16.8
Garraf,35,2009-04-02,6.8
Garraf,35,2009-04-03,3.5999999999999996
Garraf,35,2009-04-04,0.2
Garraf,35,2009-04-05,0.0
Garraf,35,2009-04-06,0.2
Garraf,35,2009-04-07,16.4
Garraf,35,2009-04-08,1.6
Garraf,35,2009-04-09,0.0
Garraf,35,2009-04-10,0.6000000000000001
Garraf,35,2009-04-11,18.2
Garraf,35,2009-04-12,3.0
Garraf,35,2009-04-13,0.0
Garraf,35,2009-04-14,0.0
Garraf,35,2009-04-15,0.0
Garraf,35,2009-04-16,0.0
Garraf,35,2009-04-17,0.2
Garraf,35,2009-04-18,0.0
Garraf,35,2009-04-19,0.0
Garraf,35,2009-04-20,0.4
Garraf,35,2009-04-21,0.2
Garraf,35,2009-04-22,0.0
Garraf,35,2009-04-23,0.0
Garraf,35,2009-04-24,0.0
Garraf,35,2009-04-25,0.0
Garraf,35,2009-04-26,9.4
Garraf,35,2009-04-27,0.0
Garraf,35,2009-04-28,0.0
Garraf,35,2009-04-29,0.0
Garraf,35,2009-04-30,5.0
Garraf,35,2009-05-01,13.8
Garraf,35,2009-05-02,0.2
Garraf,35,2009-05-03,0.0
Garraf,35,2009-05-04,0.0
Garraf,35,2009-05-05,0.0
Garraf,35,2009-05-06,0.0
Garraf,35,2009-05-07,0.4
Garraf,35,2009-05-08,0.0
Garraf,35,2009-05-09,0.4
Garraf,35,2009-05-10,0.2
Garraf,35,2009-05-11,0.0
Garraf,35,2009-05-12,0.0
Garraf,35,2009-05-13,0.0
Garraf,35,2009-05-14,3.0
Garraf,35,2009-05-15,0.0
Garraf,35,2009-05-16,0.0
Garraf,35,2009-05-17,0.0
Garraf,35,2009-05-18,0.0
Garraf,35,2009-05-19,0.0
Garraf,35,2009-05-20,0.0
Garraf,35,2009-05-21,0.0
Garraf,35,2009-05-22,0.0
Garraf,35,2009-05-23,0.0
Garraf,35,2009-05-24,0.0
Garraf,35,2009-05-25,0.0
Garraf,35,2009-05-26,0.0
Garraf,35,2009-05-27,0.0
Garraf,35,2009-05-28,0.0
Garraf,35,2009-05-29,0.0
Garraf,35,2009-05-30,0.0
Garraf,35,2009-05-31,0.0
Garraf,35,2009-06-01,0.0
Garraf,35,2009-06-02,0.0
Garraf,35,2009-06-03,0.0
Garraf,35,2009-06-04,0.0
Garraf,35,2009-06-05,7.4
Garraf,35,2009-06-06,2.6
Garraf,35,2009-06-07,0.0
Garraf,35,2009-06-08,0.0
Garraf,35,2009-06-09,0.0
Garraf,35,2009-06-10,0.0
Garraf,35,2009-06-11,0.0
Garraf,35,2009-06-12,0.0
Garraf,35,2009-06-13,0.0
Garraf,35,2009-06-14,0.0
Garraf,35,2009-06-15,0.0
Garraf,35,2009-06-16,0.0
Garraf,35,2009-06-17,0.0
Garraf,35,2009-06-18,0.0
Garraf,35,2009-06-19,0.4
Garraf,35,2009-06-20,0.6000000000000001
Garraf,35,2009-06-21,0.0
Garraf,35,2009-06-22,0.0
Garraf,35,2009-06-23,0.0
Garraf,35,2009-06-24,0.0
Garraf,35,2009-06-25,1.6
Garraf,35,2009-06-26,0.0
Garraf,35,2009-06-27,0.0
Garraf,35,2009-06-28,0.0
Garraf,35,2009-06-29,0.0
Garraf,35,2009-06-30,0.0
Garraf,35,2009-07-01,0.0
Garraf,35,2009-07-02,0.0
Garraf,35,2009-07-03,0.0
Garraf,35,2009-07-04,0.0
Garraf,35,2009-07-05,0.0
Garraf,35,2009-07-06,0.0
Garraf,35,2009-07-07,0.0
Garraf,35,2009-07-08,0.0
Garraf,35,2009-07-09,2.0
Garraf,35,2009-07-10,0.0
Garraf,35,2009-07-11,0.0
Garraf,35,2009-07-12,0.2
Garraf,35,2009-07-13,0.0
Garraf,35,2009-07-14,0.2
Garraf,35,2009-07-15,0.0
Garraf,35,2009-07-16,0.0
Garraf,35,2009-07-17,0.0
Garraf,35,2009-07-18,0.0
Garraf,35,2009-07-19,0.0
Garraf,35,2009-07-20,0.0
Garraf,35,2009-07-21,0.0
Garraf,35,2009-07-22,0.0
Garraf,35,2009-07-23,0.0
Garraf,35,2009-07-24,0.0
Garraf,35,2009-07-25,0.0
Garraf,35,2009-07-26,0.0
Garraf,35,2009-07-27,0.0
Garraf,35,2009-07-28,0.0
Garraf,35,2009-07-29,0.0
Garraf,35,2009-07-30,0.0
Garraf,35,2009-07-31,0.0
Garraf,35,2009-08-01,0.0
Garraf,35,2009-08-02,0.0
Garraf,35,2009-08-03,0.0
Garraf,35,2009-08-04,0.0
Garraf,35,2009-08-05,0.0
Garraf,35,2009-08-06,0.0
Garraf,35,2009-08-07,0.0
Garraf,35,2009-08-08,0.0
Garraf,35,2009-08-09,0.0
Garraf,35,2009-08-10,0.0
Garraf,35,2009-08-11,0.0
Garraf,35,2009-08-12,0.0
Garraf,35,2009-08-13,0.0
Garraf,35,2009-08-14,0.0
Garraf,35,2009-08-15,0.0
Garraf,35,2009-08-16,0.0
Garraf,35,2009-08-17,0.0
Garraf,35,2009-08-18,0.0
Garraf,35,2009-08-19,0.0
Garraf,35,2009-08-20,0.0
Garraf,35,2009-08-21,0.0
Garraf,35,2009-08-22,0.0
Garraf,35,2009-08-23,0.0
Garraf,35,2009-08-24,0.0
Garraf,35,2009-08-25,0.4
Garraf,35,2009-08-26,0.0
Garraf,35,2009-08-27,0.0
Garraf,35,2009-08-28,0.0
Garraf,35,2009-08-29,0.0
Garraf,35,2009-08-30,0.0
Garraf,35,2009-08-31,0.2
Garraf,35,2009-09-01,0.0
Garraf,35,2009-09-02,0.0
Garraf,35,2009-09-03,0.0
Garraf,35,2009-09-04,0.0
Garraf,35,2009-09-05,0.0
Garraf,35,2009-09-06,0.0
Garraf,35,2009-09-07,0.0
Garraf,35,2009-09-08,0.0
Garraf,35,2009-09-09,0.0
Garraf,35,2009-09-10,0.0
Garraf,35,2009-09-11,0.0
Garraf,35,2009-09-12,0.0
Garraf,35,2009-09-13,0.4
Garraf,35,2009-09-14,13.2
Garraf,35,2009-09-15,1.8
Garraf,35,2009-09-16,0.0
Garraf,35,2009-09-17,9.6
Garraf,35,2009-09-18,0.2
Garraf,35,2009-09-19,0.2
Garraf,35,2009-09-20,0.0
Garraf,35,2009-09-21,0.6
Garraf,35,2009-09-22,1.5999999999999999
Garraf,35,2009-09-23,0.0
Garraf,35,2009-09-24,0.0
Garraf,35,2009-09-25,0.0
Garraf,35,2009-09-26,0.0
Garraf,35,2009-09-27,0.0
Garraf,35,2009-09-28,0.0
Garraf,35,2009-09-29,0.0
Garraf,35,2009-09-30,5.4
Garraf,35,2009-10-01,0.8
Garraf,35,2009-10-02,0.0
Garraf,35,2009-10-03,0.0
Garraf,35,2009-10-04,0.0
Garraf,35,2009-10-05,0.2
Garraf,35,2009-10-06,0.2
Garraf,35,2009-10-07,0.2
Garraf,35,2009-10-08,0.0
Garraf,35,2009-10-09,1.0
Garraf,35,2009-10-10,0.0
Garraf,35,2009-10-11,0.0
Garraf,35,2009-10-12,0.2
Garraf,35,2009-10-13,0.0
Garraf,35,2009-10-14,0.0
Garraf,35,2009-10-15,0.0
Garraf,35,2009-10-16,0.0
Garraf,35,2009-10-17,0.0
Garraf,35,2009-10-18,0.0
Garraf,35,2009-10-19,0.0
Garraf,35,2009-10-20,6.2
Garraf,35,2009-10-21,14.2
Garraf,35,2009-10-22,38.6
Garraf,35,2009-10-23,0.0
Garraf,35,2009-10-24,0.0
Garraf,35,2009-10-25,0.0
Garraf,35,2009-10-26,0.0
Garraf,35,2009-10-27,0.0
Garraf,35,2009-10-28,0.0
Garraf,35,2009-10-29,0.2
Garraf,35,2009-10-30,0.0
Garraf,35,2009-10-31,0.0
Garraf,35,2009-11-01,0.2
Garraf,35,2009-11-02,0.0
Garraf,35,2009-11-03,0.0
Garraf,35,2009-11-04,0.0
Garraf,35,2009-11-05,0.0
Garraf,35,2009-11-06,0.0
Garraf,35,2009-11-07,0.0
Garraf,35,2009-11-08,0.0
Garraf,35,2009-11-09,0.0
Garraf,35,2009-11-10,0.0
Garraf,35,2009-11-11,0.0
Garraf,35,2009-11-12,0.0
Garraf,35,2009-11-13,0.0
Garraf,35,2009-11-14,0.0
Garraf,35,2009-11-15,0.0
Garraf,35,2009-11-16,0.0
Garraf,35,2009-11-17,0.0
Garraf,35,2009-11-18,0.2
Garraf,35,2009-11-19,0.0
Garraf,35,2009-11-20,0.0
Garraf,35,2009-11-21,0.2
Garraf,35,2009-11-22,0.2
Garraf,35,2009-11-23,0.0
Garraf,35,2009-11-24,0.0
Garraf,35,2009-11-25,0.2
Garraf,35,2009-11-26,0.4
Garraf,35,2009-11-27,0.0
Garraf,35,2009-11-28,0.0
Garraf,35,2009-11-29,5.0
Garraf,35,2009-11-30,0.0
Garraf,35,2009-12-01,0.0
Garraf,35,2009-12-02,0.0
Garraf,35,2009-12-03,0.2
Garraf,35,2009-12-04,0.0
Garraf,35,2009-12-05,0.0
Garraf,35,2009-12-06,0.0
Garraf,35,2009-12-07,0.0
Garraf,35,2009-12-08,0.0
Garraf,35,2009-12-09,0.0
Garraf,35,2009-12-10,0.0
Garraf,35,2009-12-11,0.0
Garraf,35,2009-12-12,0.0
Garraf,35,2009-12-13,2.6
Garraf,35,2009-12-14,29.0
Garraf,35,2009-12-15,5.0
Garraf,35,2009-12-16,0.0
Garraf,35,2009-12-17,0.0
Garraf,35,2009-12-18,0.0
Garraf,35,2009-12-19,0.0
Garraf,35,2009-12-20,0.0
Garraf,35,2009-12-21,10.4
Garraf,35,2009-12-22,5.2
Garraf,35,2009-12-23,9.4
Garraf,35,2009-12-24,9.8
Garraf,35,2009-12-25,0.6
Garraf,35,2009-12-26,3.6
Garraf,35,2009-12-27,0.2
Garraf,35,2009-12-28,0.0
Garraf,35,2009-12-29,1.4000000000000001
Garraf,35,2009-12-30,0.0
Garraf,35,2009-12-31,0.4
Garraf,35,2010-01-01,0.0
Garraf,35,2010-01-02,0.0
Garraf,35,2010-01-03,0.2
Garraf,35,2010-01-04,9.2
Garraf,35,2010-01-05,14.200000000000001
Garraf,35,2010-01-06,0.0
Garraf,35,2010-01-07,17.8
Garraf,35,2010-01-08,4.8
Garraf,35,2010-01-09,0.0
Garraf,35,2010-01-10,0.0
Garraf,35,2010-01-11,0.0
Garraf,35,2010-01-12,7.6
Garraf,35,2010-01-13,0.4
Garraf,35,2010-01-14,3.2
Garraf,35,2010-01-15,0.0
Garraf,35,2010-01-16,0.4
Garraf,35,2010-01-17,2.4
Garraf,35,2010-01-18,2.0
Garraf,35,2010-01-19,0.8
Garraf,35,2010-01-20,0.0
Garraf,35,2010-01-21,0.0
Garraf,35,2010-01-22,0.0
Garraf,35,2010-01-23,0.2
Garraf,35,2010-01-24,1.8
Garraf,35,2010-01-25,6.800000000000001
Garraf,35,2010-01-26,0.2
Garraf,35,2010-01-27,0.0
Garraf,35,2010-01-28,0.0
Garraf,35,2010-01-29,0.0
Garraf,35,2010-01-30,0.0
Garraf,35,2010-01-31,1.2000000000000002
Garraf,35,2010-02-01,0.4
Garraf,35,2010-02-02,0.0
Garraf,35,2010-02-03,0.0
Garraf,35,2010-02-04,10.4
Garraf,35,2010-02-05,0.2
Garraf,35,2010-02-06,0.0
Garraf,35,2010-02-07,0.0
Garraf,35,2010-02-08,14.2
Garraf,35,2010-02-09,6.2
Garraf,35,2010-02-10,0.0
Garraf,35,2010-02-11,0.0
Garraf,35,2010-02-12,0.0
Garraf,35,2010-02-13,0.0
Garraf,35,2010-02-14,0.0
Garraf,35,2010-02-15,2.2
Garraf,35,2010-02-16,1.6
Garraf,35,2010-02-17,0.6000000000000001
Garraf,35,2010-02-18,6.199999999999999
Garraf,35,2010-02-19,11.6
Garraf,35,2010-02-20,0.0
Garraf,35,2010-02-21,4.2
Garraf,35,2010-02-22,0.0
Garraf,35,2010-02-23,0.0
Garraf,35,2010-02-24,0.2
Garraf,35,2010-02-25,0.0
Garraf,35,2010-02-26,0.0
Garraf,35,2010-02-27,0.6
Garraf,35,2010-02-28,0.0
Garraf,35,2010-03-01,0.0
Garraf,35,2010-03-02,0.4
Garraf,35,2010-03-03,16.599999999999998
Garraf,35,2010-03-04,0.0
Garraf,35,2010-03-05,0.2
Garraf,35,2010-03-06,0.0
Garraf,35,2010-03-07,8.8
Garraf,35,2010-03-08,25.2
Garraf,35,2010-03-09,0.0
Garraf,35,2010-03-10,0.8
Garraf,35,2010-03-11,0.0
Garraf,35,2010-03-12,0.4
Garraf,35,2010-03-13,0.0
Garraf,35,2010-03-14,0.0
Garraf,35,2010-03-15,0.0
Garraf,35,2010-03-16,0.2
Garraf,35,2010-03-17,0.0
Garraf,35,2010-03-18,0.2
Garraf,35,2010-03-19,0.0
Garraf,35,2010-03-20,0.2
Garraf,35,2010-03-21,4.2
Garraf,35,2010-03-22,7.0
Garraf,35,2010-03-23,0.0
Garraf,35,2010-03-24,0.0
Garraf,35,2010-03-25,0.0
Garraf,35,2010-03-26,0.0
Garraf,35,2010-03-27,0.0
Garraf,35,2010-03-28,0.0
Garraf,35,2010-03-29,0.0
Garraf,35,2010-03-30,1.2000000000000002
Garraf,35,2010-03-31,0.0
Garraf,35,2010-04-01,0.0
Garraf,35,2010-04-02,0.0
Garraf,35,2010-04-03,0.0
Garraf,35,2010-04-04,2.4000000000000004
Garraf,35,2010-04-05,0.0
Garraf,35,2010-04-06,0.0
Garraf,35,2010-04-07,5.0
Garraf,35,2010-04-08,0.2
Garraf,35,2010-04-09,0.0
Garraf,35,2010-04-10,0.0
Garraf,35,2010-04-11,0.0
Garraf,35,2010-04-12,1.0
Garraf,35,2010-04-13,0.0
Garraf,35,2010-04-14,0.6000000000000001
Garraf,35,2010-04-15,0.0
Garraf,35,2010-04-16,0.6000000000000001
Garraf,35,2010-04-17,0.0
Garraf,35,2010-04-18,0.0
Garraf,35,2010-04-19,0.8
Garraf,35,2010-04-20,0.0
Garraf,35,2010-04-21,0.0
Garraf,35,2010-04-22,0.4
Garraf,35,2010-04-23,1.6
Garraf,35,2010-04-24,0.0
Garraf,35,2010-04-25,0.0
Garraf,35,2010-04-26,0.0
Garraf,35,2010-04-27,0.0
Garraf,35,2010-04-28,0.0
Garraf,35,2010-04-29,0.0
Garraf,35,2010-04-30,0.0
Garraf,35,2010-05-01,0.2
Garraf,35,2010-05-02,0.6
Garraf,35,2010-05-03,68.39999999999999
Garraf,35,2010-05-04,24.4
Garraf,35,2010-05-05,0.4
Garraf,35,2010-05-06,0.0
Garraf,35,2010-05-07,0.0
Garraf,35,2010-05-08,0.0
Garraf,35,2010-05-09,0.8
Garraf,35,2010-05-10,0.0
Garraf,35,2010-05-11,0.2
Garraf,35,2010-05-12,39.300000000000004
Garraf,35,2010-05-13,1.4
Garraf,35,2010-05-14,2.6
Garraf,35,2010-05-15,0.0
Garraf,35,2010-05-16,0.0
Garraf,35,2010-05-17,0.0
Garraf,35,2010-05-18,0.0
Garraf,35,2010-05-19,0.0
Garraf,35,2010-05-20,0.0
Garraf,35,2010-05-21,0.0
Garraf,35,2010-05-22,0.0
Garraf,35,2010-05-23,0.0
